観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),9日の最高気温(℃),9日の最高気温の品質情報,9日の最高気温起時（時）,9日の最高気温起時（分）,9日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（8日まで）,今年の最高気温（8日まで）の品質情報,今年の最高気温（8日まで）を観測した起日（年）,今年の最高気温（8日まで）を観測した起日（月）,今年の最高気温（8日まで）を観測した起日（日）,8日までの観測史上1位の値（℃）,8日までの観測史上1位の値の品質情報,8日までの観測史上1位の値を観測した起日（年）,8日までの観測史上1位の値を観測した起日（月）,8日までの観測史上1位の値を観測した起日（日）,8日までの11月の1位の値,8日までの11月の1位の値の品質情報,8日までの11月の1位の値の起日（年）,8日までの11月の1位の値の起日（月）,8日までの11月の1位の値の起日（日）,統計開始年
68156,島根県,出雲（イズモ）,,2023,11,9,10,0,17.7,4,9,59,4,,,,,,,0,37.4,5,2023,8,10,38.4,8,2017,8,6,27.9,8,2023,11,6,1978
68246,島根県,大田（オオダ）,,2023,11,9,10,0,18.8,4,10,0,4,,,,,,,0,36.7,5,2023,8,2,39.2,8,2021,8,6,27.4,8,2023,11,6,1978
68261,島根県,掛合（カケヤ）,,2023,11,9,10,0,19.4,4,10,0,4,,,,,,,0,36.7,5,2023,8,4,37.2,8,2021,8,6,26.8,8,2023,11,5,1978
68276,島根県,横田（ヨコタ）,,2023,11,9,10,0,18.2,4,10,0,4,,,,,,,0,35.7,5,2023,8,4,36.3,8,2010,8,19,26.4,8,2023,11,3,1978
68306,島根県,赤名（アカナ）,,2023,11,9,10,0,16.1,4,10,0,4,,,,,,,0,34.9,5,2023,7,28,35.1,8,2018,7,16,23.7,8,2023,11,5,1978
68351,島根県,川本（カワモト）,,2023,11,9,10,0,16.9,4,10,0,4,,,,,,,0,36.9,5,2023,8,5,37.9,8,2021,8,6,26.8,8,2023,11,5,1978
68376,島根県,浜田（ハマダ）,47755,2023,11,9,10,0,19.0,4,10,0,4,,,,,,,0,36.0,5,2023,8,9,38.5,8,2017,8,6,28.0,8,2023,11,6,1893
68401,島根県,瑞穂（ミズホ）,,2023,11,9,10,0,15.9,4,10,0,4,,,,,,,0,36.0,5,2023,7,27,36.5,8,1994,8,8,25.4,8,2023,11,5,1978
68431,島根県,弥栄（ヤサカ）,,2023,11,9,10,0,17.3,4,9,59,4,,,,,,,0,35.0,5,2023,8,6,35.8,8,2021,8,6,24.9,8,2023,11,5,1978
68456,島根県,高津（タカツ）,,2023,11,9,10,0,20.4,4,9,59,4,,,,,,,0,36.3,5,2023,8,4,36.3,8,2023,8,4,27.0,8,2023,11,5,2003
68462,島根県,益田（マスダ）,,2023,11,9,10,0,21.4,4,9,59,4,,,,,,,0,38.0,5,2023,8,4,39.3,8,2017,8,6,27.8,8,2023,11,5,1978
68516,島根県,津和野（ツワノ）,,2023,11,9,10,0,17.5,4,10,0,4,,,,,,,0,37.7,5,2023,8,6,38.2,8,2018,8,14,28.1,8,2023,11,2,1978
68541,島根県,吉賀（ヨシカ）,,2023,11,9,10,0,18.4,4,10,0,4,,,,,,,0,36.3,5,2023,8,21,36.8,8,2020,8,19,26.0,8,2023,11,3,2006
69006,鳥取県,境（サカイ）,47742,2023,11,9,10,0,18.5,4,10,0,4,,,,,,,0,38.1,5,2023,8,3,38.5,8,2022,8,1,27.7,8,2020,11,19,1883
69021,鳥取県,塩津（シオツ）,,2023,11,9,10,0,19.6,4,9,50,4,,,,,,,0,36.4,5,2023,8,9,37.5,8,2022,8,1,28.8,8,2023,11,6,1977
69041,鳥取県,青谷（アオヤ）,,2023,11,9,10,0,19.1,4,9,59,4,,,,,,,0,38.0,5,2023,8,9,38.5,8,2022,8,1,26.9,8,2023,11,6,1978
69052,鳥取県,湖山（コヤマ）,,2023,11,9,10,0,20.4,4,10,0,4,,,,,,,0,38.1,5,2023,8,9,39.2,8,2018,8,23,26.0,8,2023,11,3,2003
69061,鳥取県,岩井（イワイ）,,2023,11,9,10,0,20.2,4,10,0,4,,,,,,,0,37.4,5,2023,8,10,37.6,8,2018,8,22,27.0,8,2023,11,3,1978
69076,鳥取県,米子（ヨナゴ）,47744,2023,11,9,10,0,21.1,4,10,0,4,,,,,,,0,38.2,5,2023,8,3,38.9,8,2022,8,1,27.3,8,2003,11,2,1939
69101,鳥取県,倉吉（クラヨシ）,,2023,11,9,10,0,20.7,4,9,53,4,,,,,,,0,37.9,5,2023,8,2,37.9,8,2023,8,2,26.0,8,2023,11,6,1978
69122,鳥取県,鳥取（トットリ）,47746,2023,11,9,10,0,20.2,4,9,55,4,,,,,,,0,38.6,5,2023,8,6,39.2,8,2021,8,6,28.1,8,2023,11,3,1943
69246,鳥取県,智頭（チズ）,,2023,11,9,10,0,17.5,4,10,0,4,,,,,,,0,36.9,5,2023,8,6,38.9,8,2018,8,5,26.2,8,2023,11,5,1978
69271,鳥取県,茶屋（チャヤ）,,2023,11,9,10,0,17.2,4,10,0,4,,,,,,,0,33.8,5,2023,8,4,34.9,8,2020,8,19,24.8,8,2023,11,3,1978
71066,徳島県,池田（イケダ）,,2023,11,9,10,0,15.0,4,9,58,4,,,,,,,0,36.5,5,2023,7,27,37.1,8,1994,7,16,26.5,8,2023,11,2,1978
71087,徳島県,穴吹（アナブキ）,,2023,11,9,10,0,16.1,4,9,56,4,,,,,,,0,36.6,5,2023,8,2,38.4,8,2020,8,17,27.6,8,2023,11,2,2001
71106,徳島県,徳島（トクシマ）,47895,2023,11,9,10,0,16.6,4,9,53,4,,,,,,,0,36.3,5,2023,8,12,38.4,8,1994,7,15,27.1,8,1977,11,1,1891
71191,徳島県,京上（キョウジョウ）,,2023,11,9,10,0,13.9,4,9,57,4,,,,,,,0,35.3,5,2023,7,27,35.7,8,1994,7,17,25.3,8,2023,11,3,1978
71231,徳島県,蒲生田（カモダ）,,2023,11,9,10,0,18.1,4,10,0,4,,,,,,,0,35.5,5,2023,7,27,36.3,8,2013,8,11,26.0,8,2023,11,5,1978
71251,徳島県,木頭（キトウ）,,2023,11,9,10,0,12.9,4,9,55,4,,,,,,,0,36.3,5,2023,7,27,39.0,8,2020,8,18,25.8,8,2023,11,3,1979
71266,徳島県,日和佐（ヒワサ）,,2023,11,9,10,0,18.7,4,9,59,4,,,,,,,0,37.5,5,2023,8,13,37.6,8,2013,8,11,26.6,8,2020,11,20,1976
71291,徳島県,海陽（カイヨウ）,,2023,11,9,10,0,19.5,4,10,0,4,,,,,,,0,35.2,5,2023,7,16,36.9,8,2013,8,23,27.4,8,2018,11,9,2009
72061,香川県,内海（ウチノミ）,,2023,11,9,10,0,20.5,4,9,43,4,,,,,,,0,35.9,5,2023,7,27,38.4,8,2000,8,21,27.2,8,2023,11,5,1978
72086,香川県,高松（タカマツ）,47891,2023,11,9,10,0,18.3,4,9,55,4,,,,,,,0,37.5,5,2023,7,27,38.6,8,2013,8,11,26.9,8,2023,11,6,1941
72111,香川県,多度津（タドツ）,47890,2023,11,9,10,0,18.6,4,10,0,4,,,,,,,0,37.4,5,2023,8,6,38.5,8,1994,7,16,26.8,8,1914,11,4,1892
72121,香川県,滝宮（タキノミヤ）,,2023,11,9,10,0,18.3,4,10,0,4,,,,,,,0,37.5,5,2023,7,27,37.7,8,2013,8,11,27.8,8,2023,11,5,1978
72126,香川県,香南（コウナン）,,2023,11,9,10,0,17.0,4,10,0,4,,,,,,,0,35.6,5,2023,8,1,37.8,8,2018,8,14,26.5,8,2023,11,5,2003
72146,香川県,引田（ヒケタ）,,2023,11,9,10,0,18.4,4,9,58,4,,,,,,,0,37.0,5,2023,8,1,37.0,8,2023,8,1,27.0,8,2023,11,5,1978
72161,香川県,財田（サイタ）,,2023,11,9,10,0,18.7,4,10,0,4,,,,,,,0,37.2,5,2023,8,6,38.4,8,2017,8,6,26.9,8,2023,11,5,1978
73001,愛媛県,大三島（オオミシマ）,,2023,11,9,10,0,18.5,4,10,0,4,,,,,,,0,36.2,5,2023,8,6,38.0,8,1994,7,16,25.5,8,2023,11,6,1978
73076,愛媛県,今治（イマバリ）,,2023,11,9,10,0,19.0,4,9,58,4,,,,,,,0,37.2,5,2023,8,10,37.7,8,2008,8,3,24.7,8,1977,11,1,1976
73126,愛媛県,西条（サイジョウ）,,2023,11,9,10,0,19.2,4,9,55,4,,,,,,,0,35.5,5,2023,8,10,37.9,8,2022,8,15,25.6,8,2020,11,20,1978
73141,愛媛県,新居浜（ニイハマ）,,2023,11,9,10,0,18.1,4,9,34,4,,,,,,,0,34.8,5,2023,8,2,37.9,8,2020,8,16,26.4,8,2020,11,19,2016
73151,愛媛県,四国中央（シコクチュウオウ）,,2023,11,9,10,0,18.2,4,9,56,4,,,,,,,0,36.4,5,2023,8,2,38.3,8,2018,7,24,25.8,8,2019,11,18,1978
73166,愛媛県,松山（マツヤマ）,47887,2023,11,9,10,0,20.2,4,9,59,4,,,,,,,0,36.7,5,2023,9,4,37.4,8,2018,8,7,28.0,8,1977,11,1,1890
73168,愛媛県,松山南吉田（マツヤマミナミヨシダ）,,2023,11,9,10,0,20.8,4,10,0,4,,,,,,,0,37.2,5,2023,8,6,37.4,8,2020,8,26,29.2,8,2023,11,6,2003
73256,愛媛県,長浜（ナガハマ）,,2023,11,9,10,0,15.8,4,8,45,4,,,,,,,0,36.0,5,2023,9,17,36.0,8,2023,9,17,27.1,8,2023,11,6,1978
73276,愛媛県,久万（クマ）,,2023,11,9,10,0,13.7,4,9,57,4,,,,,,,0,35.7,5,2023,7,28,36.5,8,2020,8,17,26.0,8,2023,11,3,1978
73306,愛媛県,大洲（オオズ）,,2023,11,9,10,0,14.6,4,9,57,4,,,,,,,0,37.1,5,2023,8,6,38.3,8,2020,8,17,28.4,8,2023,11,5,1978
73341,愛媛県,瀬戸（セト）,,2023,11,9,10,0,19.7,4,9,48,4,,,,,,,0,34.4,5,2023,8,5,34.4,8,2023,8,5,26.2,8,2023,11,4,1997
73406,愛媛県,宇和（ウワ）,,2023,11,9,10,0,16.6,4,9,56,4,,,,,,,0,35.6,5,2023,8,1,38.2,8,2018,8,14,26.7,8,2023,11,5,1978
73442,愛媛県,宇和島（ウワジマ）,47892,2023,11,9,10,0,19.5,4,9,48,4,,,,,,,0,35.3,5,2023,7,17,40.2,8,1927,7,22,28.4,8,2023,11,6,1922
73446,愛媛県,近永（チカナガ）,,2023,11,9,10,0,17.0,4,10,0,4,,,,,,,0,35.8,5,2023,8,20,37.6,8,2013,8,12,27.3,8,2023,11,3,1979
73516,愛媛県,御荘（ミショウ）,,2023,11,9,10,0,20.4,4,10,0,4,,,,,,,0,35.3,5,2023,7,23,39.0,8,2020,8,15,27.2,8,2023,11,4,1978
74056,高知県,本川（ホンガワ）,,2023,11,9,10,0,12.4,4,10,0,4,,,,,,,0,33.4,5,2023,8,13,36.5,8,1994,7,11,22.6,8,2023,11,2,1979
74071,高知県,本山（モトヤマ）,,2023,11,9,10,0,15.4,4,9,55,4,,,,,,,0,36.4,5,2023,8,20,38.1,8,2007,7,28,26.2,8,2023,11,3,1977
74136,高知県,大栃（オオドチ）,,2023,11,9,10,0,15.3,4,9,57,4,,,,,,,0,36.2,5,2023,8,13,38.5,8,2020,8,16,26.3,8,2023,11,5,1977
74182,高知県,高知（コウチ）,47893,2023,11,9,10,0,18.1,4,10,0,4,,,,,,,0,37.3,5,2023,9,4,38.4,8,1965,8,22,28.0,8,2000,11,2,1886
74187,高知県,後免（ゴメン）,,2023,11,9,10,0,17.6,4,10,0,4,,,,,,,0,35.6,5,2023,9,4,36.9,8,2020,8,16,27.2,8,2023,11,5,1978
74188,高知県,南国日章（ナンコクニッショウ）,,2023,11,9,10,0,18.7,4,9,54,4,,,,,,,0,36.0,5,2023,9,4,38.3,8,2004,7,30,26.9,8,2023,11,5,2003
74271,高知県,安芸（アキ）,,2023,11,9,10,0,20.1,4,10,0,4,,,,,,,0,33.5,5,2023,7,30,36.5,8,2016,8,21,27.4,8,2023,11,5,1977
74296,高知県,梼原（ユスハラ）,,2023,11,9,10,0,14.7,4,10,0,4,,,,,,,0,34.9,5,2023,7,28,38.7,8,2013,8,12,26.2,8,2023,11,2,1977
74311,高知県,須崎（スサキ）,,2023,11,9,10,0,18.5,4,10,0,4,,,,,,,0,34.9,5,2023,9,4,39.3,8,2006,8,8,28.8,8,2000,11,2,1977
74361,高知県,窪川（クボカワ）,,2023,11,9,10,0,16.7,4,9,59,4,,,,,,,0,36.0,5,2023,7,28,38.8,8,2013,8,11,26.5,8,2023,11,2,1977
74372,高知県,室戸岬（ムロトミサキ）,47899,2023,11,9,10,0,19.7,4,10,0,4,,,,,,,0,31.4,5,2023,9,1,35.0,8,1942,7,30,26.4,8,2000,11,2,1920
74381,高知県,江川崎（エカワサキ）,,2023,11,9,10,0,16.5,4,9,57,4,,,,,,,0,37.8,5,2023,8,13,41.0,8,2013,8,12,29.7,8,2023,11,2,1977
74436,高知県,佐賀（サガ）,,2023,11,9,10,0,18.7,4,9,58,4,,,,,,,0,34.9,5,2023,8,14,38.6,8,2013,7,25,26.8,8,2000,11,2,1977
74447,高知県,宿毛（スクモ）,47897,2023,11,9,10,0,18.8,4,10,0,4,,,,,,,0,35.2,5,2023,8,14,39.5,8,2020,8,15,27.2,8,1965,11,8,1943
74456,高知県,中村（ナカムラ）,,2023,11,9,10,0,17.2,4,9,58,4,,,,,,,0,36.9,5,2023,9,4,39.8,8,2020,8,14,26.7,8,2005,11,4,1976
74516,高知県,清水（シミズ）,47898,2023,11,9,10,0,21.4,4,10,0,4,,,,,,,0,32.7,5,2023,9,4,35.5,8,1942,7,30,27.0,8,2011,11,5,1940
81011,山口県,須佐（スサ）,,2023,11,9,10,0,21.5,4,10,0,4,,,,,,,0,37.3,5,2023,8,3,37.3,8,2023,8,3,26.7,8,2023,11,5,1977
81071,山口県,萩（ハギ）,47754,2023,11,9,10,0,21.1,4,10,0,4,,,,,,,0,36.9,5,2023,8,5,38.3,8,2017,8,6,27.3,8,2023,11,5,1948
81116,山口県,油谷（ユヤ）,,2023,11,9,10,0,20.4,4,10,0,4,,,,,,,0,36.0,5,2023,8,6,36.7,8,2018,8,14,27.0,8,2020,11,19,1977
81151,山口県,徳佐（トクサ）,,2023,11,9,10,0,18.5,4,9,39,4,,,,,,,0,35.2,5,2023,7,27,36.4,8,2021,8,6,25.5,8,2023,11,2,1977
81196,山口県,秋吉台（アキヨシダイ）,,2023,11,9,10,0,17.0,4,9,41,4,,,,,,,0,34.6,5,2023,8,6,35.6,8,2018,7,26,26.1,8,2023,11,2,1977
81231,山口県,広瀬（ヒロセ）,,2023,11,9,10,0,15.1,4,10,0,4,,,,,,,0,37.8,5,2023,7,28,38.3,8,1994,7,16,29.1,8,2023,11,2,1976
81266,山口県,豊田（トヨタ）,,2023,11,9,10,0,17.2,4,10,0,4,,,,,,,0,35.9,5,2023,8,6,36.2,8,2001,8,2,26.4,8,2023,11,3,1977
81286,山口県,山口（ヤマグチ）,47784,2023,11,9,10,0,17.9,4,9,54,4,,,,,,,0,37.8,5,2023,8,6,38.8,8,2018,7,25,28.1,8,2023,11,2,1966
81321,山口県,岩国（イワクニ）,,2023,11,9,10,0,16.8,4,9,56,4,,,,,,,0,36.3,5,2023,7,27,37.8,8,2018,8,6,27.0,8,2023,11,6,1977
81371,山口県,防府（ホウフ）,,2023,11,9,10,0,19.5,4,9,55,4,,,,,,,0,36.9,5,2023,9,4,37.7,8,2013,8,11,26.5,8,2023,11,5,1977
81386,山口県,下松（クダマツ）,,2023,11,9,10,0,19.3,4,9,37,4,,,,,,,0,37.2,5,2023,8,6,37.2,8,2023,8,6,28.0,8,2023,11,5,1977
81397,山口県,玖珂（クガ）,,2023,11,9,10,0,18.0,4,10,0,4,,,,,,,0,37.5,5,2023,8,20,38.1,8,1994,7,16,27.0,8,2023,11,5,1977
81428,山口県,下関（シモノセキ）,47762,2023,11,9,10,0,18.8,4,9,55,4,,,,,,,0,34.9,5,2023,9,4,37.0,8,1960,8,10,26.9,8,2015,11,8,1883
81436,山口県,宇部（ウベ）,,2023,11,9,10,0,20.0,4,9,39,4,,,,,,,0,35.5,5,2023,9,4,37.0,8,2016,8,20,26.0,8,2023,11,2,2001
81481,山口県,柳井（ヤナイ）,,2023,11,9,10,0,19.7,4,9,41,4,,,,,,,0,36.3,5,2023,8,6,36.5,8,2010,8,18,26.3,8,2023,11,6,1977
81486,山口県,安下庄（アゲノショウ）,,2023,11,9,10,0,19.3,4,9,44,4,,,,,,,0,35.7,5,2023,8,20,35.7,8,2023,8,20,25.7,8,2023,11,3,1977
82046,福岡県,宗像（ムナカタ）,,2023,11,9,10,0,17.9,4,10,0,4,,,,,,,0,36.8,5,2023,8,4,37.2,8,2010,8,21,27.5,8,2023,11,5,1977
82056,福岡県,八幡（ヤハタ）,,2023,11,9,10,0,17.6,4,10,0,4,,,,,,,0,36.2,5,2023,8,21,36.9,8,1994,7,16,27.5,8,2023,11,3,1977
82068,福岡県,空港北町（クウコウキタマチ）,,2023,11,9,10,0,18.1,4,10,0,4,,,,,,,0,35.0,5,2023,8,10,36.4,8,2016,8,10,26.8,8,2020,11,19,2006
82101,福岡県,行橋（ユクハシ）,,2023,11,9,10,0,17.4,4,10,0,4,,,,,,,0,35.8,5,2023,9,4,38.5,8,2013,8,11,26.8,8,2015,11,8,1977
82136,福岡県,飯塚（イイヅカ）,47809,2023,11,9,10,0,16.2,4,10,0,4,,,,,,,0,36.1,5,2023,8,29,38.3,8,2020,8,20,28.1,8,2023,11,2,1935
82171,福岡県,前原（マエバル）,,2023,11,9,10,0,19.9,4,9,52,4,,,,,,,0,37.3,5,2023,8,1,38.9,8,2017,8,5,28.2,8,2023,11,5,1977
82182,福岡県,福岡（フクオカ）,47807,2023,11,9,10,0,19.3,4,10,0,4,,,,,,,0,37.3,5,2023,8,2,38.3,8,2018,7,20,29.3,8,2023,11,5,1890
82186,福岡県,博多（ハカタ）,,2023,11,9,10,0,20.6,4,10,0,4,,,,,,,0,37.2,5,2023,8,3,38.2,8,2004,6,20,28.9,8,2023,11,5,2003
82191,福岡県,太宰府（ダザイフ）,,2023,11,9,10,0,17.8,4,10,0,4,,,,,,,0,38.6,5,2023,8,3,38.6,8,2023,8,3,29.2,8,2023,11,5,1977
82206,福岡県,添田（ソエダ）,,2023,11,9,10,0,17.6,4,9,56,4,,,,,,,0,36.1,5,2023,8,3,37.8,8,2018,8,14,26.5,8,2023,11,2,1977
82261,福岡県,朝倉（アサクラ）,,2023,11,9,10,0,16.7,4,10,0,4,,,,,,,0,38.3,5,2023,8,3,38.8,8,1994,7,16,29.7,8,2023,11,5,1977
82306,福岡県,久留米（クルメ）,,2023,11,9,10,0,17.5,4,9,59,4,,,,,,,0,38.2,5,2023,8,5,39.5,8,2018,8,13,29.6,8,2023,11,5,1977
82317,福岡県,黒木（クロギ）,,2023,11,9,10,0,18.5,4,9,51,4,,,,,,,0,37.3,5,2023,8,4,39.2,8,1994,7,16,29.1,8,2023,11,5,1977
82361,福岡県,大牟田（オオムタ）,,2023,11,9,10,0,17.9,4,9,58,4,,,,,,,0,36.5,5,2023,8,5,37.5,8,2016,8,11,27.6,8,2023,11,5,1977
83021,大分県,国見（クニミ）,,2023,11,9,10,0,20.5,4,10,0,4,,,,,,,0,34.0,5,2023,8,27,37.3,8,2013,8,10,27.4,8,2020,11,19,1977
83051,大分県,中津（ナカツ）,,2023,11,9,10,0,17.5,4,9,58,4,,,,,,,0,35.5,5,2023,7,15,37.9,8,2013,7,25,27.9,8,2020,11,19,2011
83061,大分県,豊後高田（ブンゴタカダ）,,2023,11,9,10,0,17.0,4,10,0,4,,,,,,,0,36.0,5,2023,8,21,37.4,8,1994,7,17,27.9,8,2020,11,19,1977
83106,大分県,院内（インナイ）,,2023,11,9,10,0,15.0,4,10,0,4,,,,,,,0,35.7,5,2023,7,16,37.8,8,2015,7,31,28.4,8,2015,11,8,1977
83121,大分県,杵築（キツキ）,,2023,11,9,10,0,17.5,4,9,59,4,,,,,,,0,34.4,5,2023,9,4,37.4,8,2020,8,18,28.3,8,2020,11,19,1978
83126,大分県,武蔵（ムサシ）,,2023,11,9,10,0,19.5,4,10,0,4,,,,,,,0,34.0,5,2023,8,14,36.3,8,2020,8,16,26.3,8,2020,11,19,2003
83137,大分県,日田（ヒタ）,47814,2023,11,9,10,0,15.4,4,9,59,4,,,,,,,0,38.3,5,2023,8,4,39.9,8,2018,8,13,29.6,8,2023,11,5,1942
83191,大分県,玖珠（クス）,,2023,11,9,10,0,13.5,4,9,58,4,,,,,,,0,35.7,5,2023,8,21,38.8,8,1994,7,18,26.7,8,2020,11,19,1977
83201,大分県,湯布院（ユフイン）,,2023,11,9,10,0,13.1,4,10,0,4,,,,,,,0,33.1,5,2023,7,28,35.9,8,2013,8,10,26.1,8,2023,11,2,1977
83216,大分県,大分（オオイタ）,47815,2023,11,9,10,0,17.1,4,10,0,4,,,,,,,0,35.5,5,2023,8,21,37.8,8,2013,7,24,28.0,8,2015,11,8,1887
83341,大分県,犬飼（イヌカイ）,,2023,11,9,10,0,14.8,4,10,0,4,,,,,,,0,36.8,5,2023,7,28,39.0,8,2008,7,27,29.9,8,2015,11,8,1977
83371,大分県,竹田（タケタ）,,2023,11,9,10,0,16.0,4,9,58,4,,,,,,,0,35.5,5,2023,7,17,37.7,8,2020,8,15,27.3,8,2015,11,8,1977
83401,大分県,佐伯（サイキ）,,2023,11,9,10,0,17.2,4,10,0,4,,,,,,,0,36.2,5,2023,7,27,36.6,8,2013,8,22,28.6,8,2015,11,8,1977
83431,大分県,宇目（ウメ）,,2023,11,9,10,0,15.7,4,9,58,4,,,,,,,0,35.9,5,2023,7,28,38.1,8,2013,8,10,28.0,8,2023,11,2,1977
83476,大分県,蒲江（カマエ）,,2023,11,9,10,0,22.1,4,9,29,4,,,,,,,0,34.9,5,2023,8,14,38.3,8,2020,8,18,26.4,8,2023,11,5,1977
84012,長崎県,鰐浦（ワニウラ）,,2023,11,9,10,0,21.0,4,9,54,4,,,,,,,0,34.1,5,2023,8,2,36.0,8,2013,8,19,25.3,8,2023,11,4,1995
84072,長崎県,厳原（イヅハラ）,47800,2023,11,9,10,0,20.5,4,10,0,4,,,,,,,0,33.3,5,2023,8,5,36.9,8,2018,7,26,26.9,8,1979,11,2,1886
84076,長崎県,美津島（ミツシマ）,,2023,11,9,10,0,20.5,4,9,55,4,,,,,,,0,32.8,5,2023,8,3,35.7,8,2013,8,10,26.3,8,2023,11,2,2003
84121,長崎県,芦辺（アシベ）,,2023,11,9,10,0,18.8,4,10,0,4,,,,,,,0,34.8,5,2023,8,2,34.8,8,2023,8,2,25.7,8,2020,11,19,1977
84122,長崎県,石田（イシダ）,,2023,11,9,10,0,21.4,4,9,41,4,,,,,,,0,33.8,5,2023,8,2,35.0,8,2016,8,13,25.0,8,2023,11,3,2003
84171,長崎県,平戸（ヒラド）,47805,2023,11,9,10,0,19.7,4,9,58,4,,,,,,,0,34.1,5,2023,8,2,35.1,8,1960,8,7,26.9,8,2023,11,5,1940
84183,長崎県,松浦（マツウラ）,,2023,11,9,10,0,20.3,4,9,59,4,,,,,,,0,37.0,5,2023,8,6,37.0,8,2023,8,6,28.8,8,2023,11,5,2011
84266,長崎県,佐世保（サセボ）,47812,2023,11,9,10,0,20.0,4,9,53,4,,,,,,,0,38.1,5,2023,8,6,38.1,8,2023,8,6,27.9,8,2023,11,5,1946
84306,長崎県,西海（サイカイ）,,2023,11,9,10,0,22.0,4,9,58,4,,,,,,,0,38.0,5,2023,8,6,38.0,8,2023,8,6,27.2,8,2023,11,4,2021
84341,長崎県,有川（アリカワ）,,2023,11,9,10,0,21.5,4,10,0,4,,,,,,,0,35.7,5,2023,8,2,36.4,8,2013,8,21,27.0,8,2023,11,2,1977
84371,長崎県,大村（オオムラ）,,2023,11,9,10,0,19.9,4,9,58,4,,,,,,,0,37.2,5,2023,8,6,38.7,8,2018,8,12,27.6,8,2023,11,5,1996
84496,長崎県,長崎（ナガサキ）,47817,2023,11,9,10,0,20.2,4,10,0,4,,,,,,,0,37.2,5,2023,8,6,37.7,8,2013,8,18,27.4,8,1897,11,3,1878
84519,長崎県,雲仙岳（ウンゼンダケ）,47818,2023,11,9,10,0,16.7,4,10,0,4,,,,,,,0,32.6,5,2023,8,5,33.2,8,2017,8,2,22.9,8,2023,11,5,1924
84523,長崎県,島原（シマバラ）,,2023,11,9,10,0,19.4,4,9,59,4,,,,,,,0,37.7,5,2023,8,5,37.8,8,2016,8,11,28.4,8,2023,11,5,2006
84536,長崎県,福江（フクエ）,47843,2023,11,9,10,0,20.8,4,9,43,4,,,,,,,0,35.1,5,2023,8,5,35.9,8,2013,8,19,26.6,8,1996,11,5,1962
84537,長崎県,上大津（カミオオヅ）,,2023,11,9,10,0,21.0,4,9,59,4,,,,,,,0,34.5,5,2023,8,6,36.9,8,2013,8,19,26.0,8,2011,11,3,2003
84561,長崎県,口之津（クチノツ）,,2023,11,9,10,0,21.3,4,10,0,4,,,,,,,0,38.2,5,2023,8,4,38.8,8,2009,8,7,28.2,8,2023,11,5,1976
84597,長崎県,脇岬（ワキミサキ）,,2023,11,9,10,0,20.6,4,10,0,4,,,,,,,0,36.2,5,2023,8,5,36.2,8,2023,8,5,26.6,8,2023,11,5,2021
85033,佐賀県,唐津（カラツ）,,2023,11,9,10,0,20.5,4,10,0,4,,,,,,,0,37.0,5,2023,8,6,37.3,8,2022,7,29,28.2,8,2023,11,5,2010
85116,佐賀県,伊万里（イマリ）,,2023,11,9,10,0,19.2,4,9,43,4,,,,,,,0,37.4,5,2023,8,3,37.8,8,2018,8,14,28.3,8,2023,11,2,1977
85142,佐賀県,佐賀（サガ）,47813,2023,11,9,10,0,18.0,4,9,59,4,,,,,,,0,38.2,5,2023,8,5,39.6,8,1994,7,16,29.6,8,1897,11,4,1890
85161,佐賀県,嬉野（ウレシノ）,,2023,11,9,10,0,17.5,4,10,0,4,,,,,,,0,38.4,5,2023,8,5,39.0,8,2018,8,13,27.9,8,2023,11,5,1977
85166,佐賀県,白石（シロイシ）,,2023,11,9,10,0,17.7,4,9,58,4,,,,,,,0,38.6,5,2023,8,3,39.0,8,1994,7,16,27.8,8,2023,11,5,1977
85176,佐賀県,川副（カワソエ）,,2023,11,9,10,0,18.8,4,10,0,4,,,,,,,0,36.4,5,2023,8,5,37.1,8,2018,8,7,27.7,8,2023,11,5,2003
86006,熊本県,鹿北（カホク）,,2023,11,9,10,0,16.9,4,10,0,4,,,,,,,0,36.5,5,2023,8,4,36.9,8,2015,8,8,28.8,8,2023,11,5,1977
86066,熊本県,南小国（ミナミオグニ）,,2023,11,9,10,0,13.7,4,9,59,4,,,,,,,0,34.4,5,2023,7,28,36.5,8,2020,8,19,25.5,8,2003,11,8,1977
86086,熊本県,岱明（タイメイ）,,2023,11,9,10,0,18.0,4,9,35,4,,,,,,,0,38.0,5,2023,8,5,38.1,8,1994,7,17,28.5,8,2023,11,5,1977
86101,熊本県,菊池（キクチ）,,2023,11,9,10,0,16.6,4,10,0,4,,,,,,,0,36.4,5,2023,8,5,38.8,8,2018,7,19,28.7,8,2023,11,5,1977
86111,熊本県,阿蘇乙姫（アソオトヒメ）,,2023,11,9,10,0,14.0,4,9,44,4,,,,,,,0,32.9,5,2023,8,20,34.9,8,2016,8,11,24.8,8,2023,11,5,1978
86141,熊本県,熊本（クマモト）,47819,2023,11,9,10,0,17.2,4,10,0,4,,,,,,,0,36.9,5,2023,8,4,38.8,8,1994,7,17,30.0,8,2023,11,5,1890
